timestamp_ms,right_shoulder_angle,left_shoulder_angle,right_elbow_angle,left_elbow_angle,right_knee_angle,left_knee_angle,fsm_state,is_aligned,right_shoulder_angle_smooth,left_shoulder_angle_smooth,right_elbow_angle_smooth,left_elbow_angle_smooth,right_knee_angle_smooth,left_knee_angle_smooth
17200,43.08443688013558,48.42552116251376,71.65352762437097,108.55294944522704,144.00685370077989,144.91192882212843,ACTIVE,True,45.83526258795783,48.976493940038935,70.09022998544046,106.0997379876099,145.56476922127518,145.69878390369558
17233,49.76173102688773,49.44970360168731,59.04546381270283,107.07740184044758,145.5357806154636,144.75053565806766,ACTIVE,True,47.231725259778294,48.91342277698442,73.6123435002856,107.96029296155078,144.92351835287099,145.18518133542278
17266,50.08498746733927,50.31475129577703,72.07953701161881,104.75810956626245,144.96816603170723,145.2331923969793,ACTIVE,True,50.031938488330006,48.575791982913074,74.13144421763104,108.8353030651152,144.9595685898159,145.31469257203594
17300,54.85319701016089,49.62158419366887,77.60322964743926,104.14265323917995,145.41122151090937,145.6648321335561,ACTIVE,True,54.00369110956476,48.42252252519886,73.27340716874195,108.7011548715515,145.2113617443615,146.155598692572
17333,56.067849417319366,46.423048464734265,82.63101965497403,113.35628696166144,146.05498664840064,147.47277670941185,ACTIVE,True,57.72593480598741,47.81460967850666,73.48066543449232,108.87952742365141,145.64852750560686,147.3443147552791
17366,60.082503871414865,47.40739265757576,78.65336588043144,112.4550003287737,145.9377636603335,148.84046197999567,ACTIVE,True,59.97385417022651,46.936097571492155,67.48036771174117,110.6873491265903,146.44792328123188,148.9343841044963
17400,61.78527622698485,46.58544896119731,59.14812556946025,113.41155487441183,146.49177953141944,150.10413272944763,ACTIVE,True,60.724428223130204,45.985331765382085,62.963027735902074,112.02894121186694,146.6044970299941,150.29838314981563
17433,63.76408079321369,47.26596047839626,54.539389950524765,113.07039392536795,146.81852162271434,152.26562362584986,ACTIVE,True,60.96590128326511,47.30974261538512,58.474119470277984,115.19775884507291,146.55217078250996,151.2494654768807
17466,61.799732720319255,49.11652896935106,53.501603986524714,111.43431651337158,147.0171139784011,152.1817578912591,ACTIVE,True,60.2033606791439,50.097348937325684,58.14256414738337,119.92369175572267,146.2957598800919,151.69241446420904
17500,55.252568643768534,50.73436533690928,40.832224023819805,120.04402016434076,147.18790775934136,152.06477673296925,ACTIVE,True,59.0921249146524,53.87251292335567,62.16479983243009,118.45934991742172,145.8690522710154,151.49033201859243
17533,56.10641071364501,58.748351243539375,81.20286572508817,116.90207189045883,144.38059155656214,151.3438433960909,ACTIVE,True,57.19512281518587,58.72392706079716,71.74468536220493,113.17946938346847,145.57701151052913,150.99533721558188
17566,55.36222531218112,71.67306969749387,91.6514357486732,124.785171046287,144.3654017634207,150.23923190449256,ACTIVE,True,55.53306258343842,66.52430389451379,84.6162513700745,107.74942901749381,145.32896979769984,150.84677404670583
17600,55.123305362106876,73.03891038608798,100.35586255036279,110.92606636381542,145.68573930148162,150.07691753184002,ACTIVE,True,53.93686516363259,76.58674971929256,96.302884964882,102.52804576102311,145.4917237265039,151.03213949177646
17633,53.06757825258295,80.77746969667953,107.23593480452526,73.65596223939637,145.96049073564527,150.70317922945145,ACTIVE,True,52.970411139208466,86.67199472644685,106.09723316667012,98.45502965856554,146.16384582235645,152.152285964022
17666,50.9631650179819,94.92775885063988,113.44926985792834,81.17152655539466,147.6642762157001,153.00659038422688,ACTIVE,True,51.812500877475415,96.4587326550004,112.56233457219459,96.04953936015949,147.53138526713514,153.63337507100889
17700,50.23483376765901,109.66255756514961,112.03742548485631,102.15660847899068,148.89530945725016,156.73208135790986,ACTIVE,True,49.081102950062615,103.72158812126858,112.53924210278753,96.66925620206248,149.6031022168329,155.30018198744608
17733,46.78411883506,112.7125719557041,112.22053738159828,103.14226986160658,151.3584885302823,157.6076762092095,ACTIVE,True,45.900457531811924,107.15778935103539,113.37703950908934,96.9265468713954,151.56624192236313,156.94414759416924
17766,44.059908569365604,107.40545108856024,111.37823364502212,107.26401444528366,153.22576019610975,159.36123602298215,ACTIVE,True,42.69566098981653,106.95906209317127,113.51344943608824,99.24171882263201,153.0136053456165,158.0951381194601
17800,38.67705253682423,106.32254133515885,111.02538413084088,106.37337395376963,155.1725174319168,158.2623679517429,ACTIVE,True,39.7590140927027,102.35362550500639,112.25778873221152,100.77388446738154,154.00629265268867,158.7367389060723
17833,34.88072995374849,95.00679433208651,113.55213840739117,96.00119628142609,155.73110188807763,158.2836673543561,ACTIVE,True,37.2525987835603,94.68183185186072,110.19019535966399,95.66253340594228,154.54120955044039,158.827708671072
17866,34.64575092694249,82.41382356728664,109.91503590194048,81.29007294675385,154.85127157568084,158.51879185706576,ACTIVE,True,35.26546898581378,86.39822193297346,108.7605356350219,87.93279390476395,154.77576072729113,158.65671602064458
17900,35.08418386684088,75.94617849810119,108.67238861502024,78.68605393530069,152.91680602567882,158.10030376455586,ACTIVE,True,34.29774221218538,81.40303546541048,107.63069723335948,81.84519027884869,154.54789439125204,158.59571634658306
17933,34.231243268703615,77.19233312488683,102.55898928700795,76.94590706252875,153.2771112960039,158.69681271889598,ACTIVE,True,33.9132956820358,79.73218606825738,106.88009261299612,77.28151306563274,154.01248153256466,158.47776795563354
17966,34.60191424813545,78.53408469679192,103.8607258396999,76.77396134364687,154.3370074497642,158.7452516201678,ACTIVE,True,34.13123918600369,80.9145657824983,106.95086045154005,75.55494283276914,153.46775466012934,158.7265576048042
18000,34.35029669031506,82.6222836020294,107.95120966980278,75.31232924648805,154.02410604434135,158.69664721486663,ACTIVE,True,34.19368583046562,83.99689508289822,107.34243999767239,76.34644416247869,153.1103927838164,158.58279722583376
18033,34.58852047659546,91.22417627643401,109.6406407471697,79.45921491358962,153.14956812052796,158.10966058099228,ACTIVE,True,33.65956383490541,86.70004019551797,107.91993000446396,78.02941563957765,153.30700745263545,158.26515918625242
18066,34.04282963420089,90.6147733311408,109.21610759908803,85.17607382080273,152.75434857461102,157.88970303387495,ACTIVE,True,33.25537257994318,85.40704043728454,107.43405145406749,81.04192053441032,154.08895771037797,157.6361484785457
18100,34.36404390409112,86.91237854082944,109.85506031568087,87.25895168598937,153.83315619362415,157.48934440260516,ACTIVE,True,33.84980562526768,80.76851108062309,107.10419592545867,88.51543768080404,154.79192457216362,156.65252591720778
18133,34.962814767454994,73.86906758744516,104.54617995079357,90.72049477780726,154.57566578639242,155.01827752123035,ACTIVE,True,35.299199537609404,75.41191115338115,110.25924878951207,97.23373987708781,155.04592471508883,155.28434886242155
18166,37.15237683838271,64.14381809401888,98.93969702800452,101.49468151439939,156.78753107231915,154.49527564117238,ACTIVE,True,41.25850559209031,66.97544103203408,101.74565272284602,108.4176709704648,155.99893335288206,153.71970719369273
18200,44.153325765934575,50.915753965473755,96.47238540755343,124.14037079352855,157.0264526032017,152.76652015651626,ACTIVE,True,48.2372683880556,58.814901820674606,90.8019677328632,120.30289430747848,157.36079981341615,153.05875797600785
18233,53.819344697899204,52.31128878549198,98.1466462198312,141.53267660050676,154.11427825660792,152.14067661070766,ACTIVE,True,56.078019357196446,49.37366960965829,82.14288624790291,132.1999383888292,156.7947676448528,152.93995707338172
18266,63.91820276702411,52.69174186344008,91.6126859543941,139.57445666138256,150.86406821106618,151.5526794401826,ACTIVE,True,63.453887062220105,45.88442842575062,74.61580316388384,144.37544296582422,151.35455915584208,153.76273903142834
18300,80.55393409742194,38.42010205848096,25.955207671792277,154.243088516544,150.47266957015117,154.16828442303725,ACTIVE,True,69.10866479990658,46.358100495687054,73.2996909268966,152.11424909629497,141.91259097660577,155.38614726833444
18333,67.9730303866704,43.40490631914536,71.2503128459453,156.60780798406924,138.90115108421432,159.32240652720085,ACTIVE,True,69.62092960259454,44.782462066574425,76.90446603315434,156.81619762892373,130.18793271552477,156.69895610523332
18366,67.48943635322499,34.76583247551186,93.74997868628328,157.9115011649503,115.5454491494627,158.9090559772332,ACTIVE,True,65.51089378551274,44.76545631797348,84.88035975606266,155.22660405119836,116.61933113618775,158.12754264652568
18400,59.79199631891669,62.42687473979638,98.565524789203,158.42297296159114,93.14455221205189,160.67842879876633,ACTIVE,True,56.46005255881143,42.83354635845841,97.89310927433107,152.4991566202407,103.75067022481304,159.45249825917853
18433,47.5278885991755,44.01528056295321,124.78723060408042,144.90808896837476,88.17344259950593,159.70851786946523,ACTIVE,True,45.361352953792434,38.614193065011364,112.68213320181339,152.9288763412457,92.38506332448128,160.4015500532088
18466,29.108545610881034,25.372913963837796,128.25980588941212,149.89040997960316,86.27263003360109,157.63924472852858,ACTIVE,True,34.69005988197182,37.09923529052563,127.43743912108667,147.242022692526,84.25587223532082,160.0990241715589
18500,25.972702804605387,37.72091926758292,133.2401477602553,135.07268006875984,80.54712322151548,159.76309977491553,ACTIVE,True,28.971959391166557,31.778195010032245,129.33830357904498,143.39496256834394,81.80370019044051,159.2279899144001
18533,19.28000109342767,24.44047016280261,135.54714673312293,147.85489736864614,86.25799377287974,159.881767706601,ACTIVE,True,25.044469475773496,25.825130398810266,131.75620213236436,140.4821868298003,85.46178063818192,158.029177975655
18566,26.629683716531527,19.579778031262634,122.64629083236629,152.34196279435,88.3628013311538,157.4531977976744,ACTIVE,True,25.190303769004718,23.273874391468734,133.74639162791024,141.60682035345243,91.27743251990596,155.51077333543412
18600,33.03403994389019,37.19255682003817,128.31999710162262,125.98635270792155,95.58583843365307,153.40380519928212,ACTIVE,True,30.31944791939963,30.57858816129813,133.24366782214318,146.9890544195539,96.33228906399975,154.0124059522763
18633,41.36126827525099,25.993481767663642,137.6587953061252,151.85347441217812,104.142441895737,152.39160235121443,ACTIVE,True,39.914662416399615,42.67937104884335,135.29831004941641,152.30601416604202,101.52594266744092,153.1268558702464
18666,46.69675630680078,46.22810151338433,141.82134948150866,158.05286098353915,111.92684957672236,148.65970050456852,ACTIVE,True,50.11913684647641,54.953518417965824,137.74388457849872,160.19855790284555,106.34681584979722,152.2127547319983
18700,58.83843140703053,84.25575889715739,140.9683435667957,174.7647665021681,108.28974731055857,148.3006070474358,ACTIVE,True,61.807365461519204,70.4882924779093,140.8803923119525,164.23265236033004,108.53191968238859,151.04722152753197
18733,76.22342451294314,94.14146150941806,142.28325391258971,175.91697271329122,107.2354055078682,156.0746581011637,ACTIVE,True,73.1206378600068,86.26774564857823,145.54869299828903,168.2410631730603,109.00880048079492,150.85441391846098
18766,87.92489645459432,104.2850450776334,146.40890487914905,171.19322186558588,108.38702566730504,153.5184058510289,ACTIVE,True,83.81440993977128,102.69864263081703,145.31107877547515,173.81849494513392,107.81337863803631,151.33378727755104
18800,92.54919462408799,104.39418931731335,144.83240965883385,172.54550163175244,106.17893890780282,149.67727584185363,ACTIVE,True,93.26726088711787,117.22408480016361,142.60329361970315,175.04361592267975,105.29552280937247,151.09865627911842
18833,103.39690036170778,114.27322701224608,143.65213623471067,162.92556143468306,101.8584356706382,146.1364300744155,ACTIVE,True,102.47082925587358,120.39338844367145,139.64466058374725,174.36058439933242,103.00232159762908,150.35546961857898
18866,110.25340849399062,127.61621290664023,141.93463144935797,169.22159537629787,101.00306155742098,150.47509055467165,ACTIVE,True,109.36426702796382,114.65442626703938,136.3695612845869,168.22828094484004,102.44269577069943,148.72944119893154
18900,112.54164268024718,126.3954138063748,126.00902019133524,177.10530452805455,102.26671901196637,147.61049497653212,ACTIVE,True,116.13533443447704,102.87044542163892,135.34958644016456,164.24380268150728,101.77595334317621,144.76493913096806
18933,120.60499532513704,91.13510748914756,130.2006164068321,168.4649800003068,100.19565999310457,141.1020579632131,ACTIVE,True,123.15154256629509,88.87659704493797,135.8597250476602,159.6052107256309,101.73847150392183,141.19252047645625
18966,131.12747715657773,61.97999990475143,136.91439187929572,141.59988958741056,103.65773482052704,137.90943088317292,ACTIVE,True,129.35863810261802,75.10024241713195,138.36338217444072,152.9569215601199,102.58369247574215,136.67757177189202
19000,133.30579629300507,48.096061728774586,142.9837596985676,131.96954330577526,106.1369129920316,133.17376040850544,ACTIVE,True,134.2139840673949,63.45160627451712,143.53901861567047,145.0519753087352,104.17340376845158,131.5048540935405
19033,142.99009495782127,40.03815990589387,158.81178215809405,145.15137196282672,104.98904820182007,122.58631252882597,ACTIVE,True,137.96133280811327,55.8856324500786,150.74680760548992,134.06987968362048,106.16268029978973,125.9291098695522
19066,140.0068593421608,63.159488609553954,157.13838800534526,127.56837524494797,108.9713870030183,123.23667822485399,ACTIVE,True,140.73193999783453,55.541140082554,159.8777490318849,122.87348265662169,108.89269864155142,122.25916260047867
19100,137.34333408285718,68.72412885497867,161.2332619587087,115.82296299204398,111.04530915578343,119.31388926407745,ACTIVE,True,140.66610636668602,61.65857987840889,165.06436991310954,114.55112500757103,112.94151056162481,121.69919470535673
19133,138.38969450521316,76.67964025332327,169.91187698378607,105.88718966672945,116.17461207923776,121.27773026649345,ACTIVE,True,137.0859157124214,67.99107905875557,166.44177950818082,108.98634492928522,117.02764021224041,123.20798846104928
19166,133.47081184350566,71.82637055822612,169.12521213004652,98.0806125981183,121.89099095007738,124.65095347530954,ACTIVE,True,132.21076155674672,71.59016975030384,165.17117706973687,102.55882861283052,121.44606284003797,126.73100434865715
19200,129.56142952517007,70.17145329702622,166.6063260880306,95.056860905558,127.37343944656196,131.9844465165475,ACTIVE,True,124.04762205293197,70.9779870890811,158.64517159854762,96.01551429856053,125.82320173258884,131.82141057662372
19233,117.33134805675076,64.68348705360629,152.00069907410784,97.68521527021832,132.23696995645196,141.4475290700424,ACTIVE,True,124.51842831889307,67.11677290217146,153.2258797855648,96.06618932339723,129.46193116511458,136.1842049896792
19266,105.53938127088468,60.914841692024055,143.66660803097224,101.02983095379052,133.01597774603914,141.94619280747557,ACTIVE,True,114.0012513558997,62.50715304888128,151.22157172323224,98.76962507262508,133.29469564829762,140.8597592580272
19300,103.84961314097292,56.11007247325234,142.6059754048345,102.2796591965977,135.21576166617035,143.60067885258164,ACTIVE,True,100.48951639958115,55.85889554788113,148.47577932077172,105.8233136678719,136.87039229323182,144.11949791667683
19333,96.31989793688643,50.39244208804006,135.42071056861244,107.697177463,138.3558136985962,146.17690504742944,ACTIVE,True,88.39099986808112,49.87034866545784,147.1121110135109,114.14439165944637,140.90804594588388,146.65144563832422
19366,105.6892250578648,50.82912927641237,157.3725162970945,124.42958084106822,143.91133802141908,146.93916177945934,ACTIVE,True,73.80468178521602,42.68639206061178,146.60550073940618,123.58785678574091,144.85551775959854,148.37018227586236
19400,17.275828401237344,33.22242992361884,166.99005788630075,131.81259302002186,150.3882627139071,150.36398548926908,ACTIVE,True,59.08648788423803,36.62520636524582,148.7370968955907,130.67858253258677,148.70160281983667,150.24025488519874
19433,45.30977054872436,27.31422277731051,141.46444625391862,143.51899414349276,154.2522979963913,151.13882391920995,ACTIVE,True,45.28867953539519,31.99013926342021,149.14251463818007,134.49876281319214,152.6920914373122,152.87372305213455
19466,43.473545016443346,28.656716027326787,142.8508153974281,136.3442041407556,158.07740797337888,155.37940042405668,ACTIVE,True,32.18908743006322,29.670002288161676,151.11297373046258,134.73281805371107,156.08169300201362,154.61761450514484
19500,17.689405894561222,25.569885366355,143.99788606069407,135.87502599304128,157.0054004551838,156.768419856348,ACTIVE,True,23.25844441012913,29.760827050247542,150.96993905567314,130.246160270504,158.77904286349144,155.62343736370823
19533,19.04764196061133,33.847569600128416,149.68566488324234,118.2895182706034,158.8538051580167,158.00186850812827,ACTIVE,True,19.349113997404885,32.067567257995904,145.39871555282224,122.17877201163176,160.57317897637893,156.0203144210293
19566,21.227226019701654,38.3664035451934,142.65710899049247,109.79880675834544,161.53427093705938,155.52564132020652,ACTIVE,True,22.503324796093416,36.989214158143795,140.57225775579218,114.36360787065833,161.4482153553015,155.0617916550834
19600,17.28457064274112,42.79141252600941,149.15106793513493,104.84602656963966,162.70324755423087,152.02043516568673,ACTIVE,True,15.288667094619406,41.418228441788045,136.15744344863694,106.01758028220036,161.6935034843307,153.47951222807438
19633,20.179312964568556,45.427981184923176,120.67644528172981,99.92413204438331,163.18231362023528,151.71848271143796,ACTIVE,True,11.842819932254443,44.356856846292686,125.42013626618481,101.71167758789346,161.35904610469288,151.16827170637032
19666,17.36875045482242,46.873426354851674,104.5740074955941,101.12499420449367,161.8840676372924,150.11872659822944,ACTIVE,True,11.921845386676306,46.014835541465345,107.18845135684174,100.07124001249014,161.27274891909553,149.7849569997634
19700,6.7857242526621,45.76909739930995,96.83305461124168,103.34090917323064,159.4460617242189,147.5832578222321,ACTIVE,True,13.510386219150405,45.21114982967921,87.63907451585509,102.4685524185381,160.9081071693983,149.4231550991562
19733,11.781524158182917,46.32869448520819,77.09794926285221,101.35456123510717,158.51730921281145,149.0293358412596,ACTIVE,True,19.924011253428773,43.77505043943924,71.76612901042219,106.94953475657371,160.6193347892246,150.77340116163913
19766,25.372737895868426,41.0823518841702,55.839387948192524,114.00524695494457,159.48101183159102,151.2802846681391,ACTIVE,True,33.01781016020614,42.92299012683057,62.622144097339316,112.25754629619883,160.544344554156,152.75608683297878
19800,48.282128517965205,40.199409655207965,39.08549807728963,118.66707824349497,162.0859060794391,156.50313736416422,ACTIVE,True,50.39222265445194,42.8260178623436,64.21038336719016,118.78811723816858,160.690266290061,154.77062582974298
19833,75.5977367081743,41.19068505955733,68.16899017932077,123.89314821975107,162.43361405162216,158.41508889336066,ACTIVE,True,71.07238876153974,43.937959032571094,71.2494048429502,123.04215282768037,161.15660533724008,156.91444785914564
19866,96.39812956594362,45.14319421528961,90.33821152642182,130.19786904399902,161.8417602349871,160.5601416581012,ACTIVE,True,92.28251432278617,46.018836244311075,84.4172578540709,125.02812372734927,161.4309507125439,158.61309536342995
19900,116.82029563127375,51.909634527012884,114.99960972852135,127.01483338546375,160.52556651211387,158.42908968397842,ACTIVE,True,109.59502033280305,48.69534941274369,103.70030592967808,126.05738118882687,161.1628872803077,159.2445915856478
19933,123.32870556210148,52.64531350819393,127.14277953187391,127.64297248706904,160.01789966611298,158.29612348946455,ACTIVE,True,121.87045605332516,51.69320421720642,124.39085392910575,125.03414315993325,160.1498867596735,159.08033398850768
19966,127.86801681567842,55.166854467888726,137.88583348832802,115.53183810106793,159.34532851452553,157.96326762565738,ACTIVE,True,129.32138411497277,54.008515736627565,141.6748556096233,122.75191654233811,158.80668526831226,158.06312199507454
20000,131.50176504672677,54.93469173780294,152.63682457671382,116.1581711667624,157.43419735902336,157.0519952819113,ACTIVE,True,132.93974196349754,55.78287380455308,151.4206140620003,119.22804019889116,157.55778669428634,157.00874324885484
20033,132.8431636663465,55.58400913945945,160.73731931957064,121.08841180486817,156.5454689259276,156.37071376366208,ACTIVE,True,134.4277637346448,56.41680464460748,157.74551579081572,115.68995641095066,156.52319954255148,156.016754485544
20066,132.97870259790008,55.017282223366834,162.31018035262696,116.77911345754738,155.09319420921423,155.51446655186962,ACTIVE,True,134.43818442659955,56.10607197934311,161.3328096808636,113.48870826198936,155.76340972369263,155.4773463441068
20100,135.05746261776,56.803322311574156,162.0529589379944,107.97443864343745,155.1350842855978,154.1036299017584,ACTIVE,True,134.4477465672518,55.50970698925886,163.8221071247046,111.5427154337558,155.37686793421562,155.06298166966923
20133,132.8955199012601,56.550192564801115,161.1697174256728,108.38783540160556,154.60298652064847,154.05328285456557,ACTIVE,True,132.61947720125858,53.99344299954111,163.1685866123609,111.13802313216445,155.49976834114096,154.73267805817298
20166,130.0612165837953,52.9408964105771,157.82315994621175,109.91996900460835,155.17518848726954,154.38553216977436,ACTIVE,True,129.4978593804804,53.008987867705194,159.73002392050475,109.8202639893619,155.59417323444222,154.50875627488836
20200,126.03375425410665,50.81049125822807,157.58609485878776,110.14410658824508,155.38516456516774,154.23735972851293,ACTIVE,True,125.36043972060635,52.18603121202783,154.92418078963163,108.90122015047889,154.86207260097606,153.78851221592348
20233,119.32795685208188,49.420070446829165,150.96208612507192,109.14078796262116,155.30926673183336,153.8837864484599,ACTIVE,True,119.27792897338848,51.642908256560446,148.2070527833472,109.03134116711192,153.2040338601268,152.32086197116166
20266,109.23225096749617,50.015467840544076,138.0087094509663,110.99191512407192,153.02359984334777,151.21584738947874,ACTIVE,True,110.97591507853778,51.17501113898237,137.61419234669037,109.72529138466764,150.3063217889608,150.54091491974944
20300,103.74058247683074,54.69819476424463,129.27532806324305,109.56742353857183,147.73976576615348,148.75888536965715,ACTIVE,True,100.06173766474816,51.58292639128739,122.38150461995018,109.68444856058554,147.40369358556498,148.30983762152658
20333,93.77754735237744,54.303540615130125,117.35629465568003,108.99309351717417,143.01198096720492,144.22305560547318,ACTIVE,True,89.52574895281359,53.30261605706552,113.376113227399,112.76909518948418,144.58246032420192,145.293999367789
20366,79.40134968776074,54.85022066320336,102.57945599391414,107.41992742008794,140.94950820925544,141.78579727344226,ACTIVE,True,82.47045901425662,56.621982925852535,109.24650075070542,110.84127862948061,143.4066960245238,142.31481493784287
20400,68.36489390097033,56.71890193643751,91.33969525054074,109.95563221729948,141.16464381466523,142.0467877046673,ACTIVE,True,76.26005375232832,60.42426314192032,110.44685998752618,105.45151857603113,144.32547347740564,140.18519019655483
20433,60.649107439439454,61.4836315199382,101.49021073351054,109.41816320797993,146.93728898727636,140.01720727581863,ACTIVE,True,70.92806678966907,63.55608415672046,119.93426519941896,98.3801592136723,146.88553854356152,140.0924978136786
20466,71.03517530463188,67.27271746198613,150.92529834561688,107.63255479480205,150.63875597895046,138.13607072105168,ACTIVE,True,63.616224126367314,64.65997320319251,129.9384387968437,93.42278952366746,151.17584457861886,142.3015959252362
20500,71.89411414426375,71.37696475060588,147.50192437667516,67.06185148916488,158.8287667870058,143.07574509513012,ACTIVE,True,55.80308578652965,64.39580261811577,139.31162822974204,91.15809233600217,156.02859148512852,146.66507011998823
20533,49.03603101087428,65.33183157129884,151.17447536537284,76.4243347185649,161.69741470198787,149.71313361446505,ACTIVE,True,47.84844066401623,62.51803806811839,145.35973131993228,90.50782044453642,160.17245971002438,151.7747737775814
20566,37.82676394207222,58.14135978995167,159.63957041787617,89.9523646571184,161.7441097886879,157.39494076120081,ACTIVE,True,39.52796882742446,59.336202075597214,146.4161774098641,91.00226712260977,162.84880088547152,155.00728751480136
20600,20.671257165160423,50.289179166471406,128.72161442781538,105.78096300741728,165.09522047675412,161.0406297640433,ACTIVE,True,31.043239133308553,55.39455899565549,140.6859889525005,93.83265502494697,162.5540132926765,157.38557701825678
20633,19.957782084824018,49.2711959768664,123.22236011836718,107.1772149152435,164.08597549754543,158.72149947137626,ACTIVE,True,23.633651099330407,51.99019337616224,128.37543246535753,96.88409562140495,162.0392998620111,154.56478349078975
20666,21.547220567293483,50.28271985985023,117.9835003718737,99.4183726803529,161.30753936189436,148.9883235627538,ACTIVE,True,21.0482421144731,50.34656796129816,120.57559965534259,99.20242990959645,161.6998194526414,145.74819465635073
20700,24.41630264709369,51.3117741539987,118.5868771577774,95.44674995179774,158.99838030740352,132.09309119299846,ACTIVE,True,23.143537532908958,51.14022087028082,115.92266104706385,95.4622382829485,162.3612185801465,132.60780211346335
20733,27.232064977275936,52.83210407103701,114.19668713102477,91.36529770257692,157.27554459155095,122.39252944776896,ACTIVE,True,26.405634755945634,52.27448011024525,113.60983920333037,91.08258337517151,163.97329638853594,116.69571925516186
20766,32.91761550555222,54.92686224232926,107.6276240212991,79.29537380425582,168.90979689086484,94.16532692222283,ACTIVE,True,31.028985995197907,53.60264048989636,117.00035162836924,87.2906183602725,165.67269512371263,100.42010916533661
20800,33.899041318761135,55.43830629107931,120.9380664936522,78.61014147833669,172.20327467583505,82.49855268419981,ACTIVE,True,33.075718335627386,53.29123111982494,120.9581719200797,87.32247581609928,168.5788270757603,86.88183833382232
20833,33.103870726613266,53.69957571306988,131.82328261682432,92.83005276717653,172.38498970341365,75.75358395186804,ACTIVE,True,34.003954282747166,53.10061915734493,123.05970056762305,88.27763391996388,171.7776827862957,76.88436882486931
20866,35.125207843679355,49.59822824353242,122.80849051210623,95.57977112389582,173.96581045103446,70.47523954341828,ACTIVE,True,33.19648387447575,52.35585404249899,124.76230696373275,89.7089114397085,174.39609194294525,71.55134525238722
20900,33.68319651403147,50.88092292616103,129.2012510822361,94.26862104419403,173.416560167325,70.64171583589442,ACTIVE,True,31.46427602612613,51.287554912352434,124.13697047536427,89.86131489153847,175.63673096610216,69.98151679006881
20933,26.50911331205286,47.7548865925123,129.1113888484702,96.20737371063308,176.31059277807788,77.1100497544764,ACTIVE,True,28.49789175608612,49.025180815200116,124.43508422363405,93.14904673830787,174.7812922013262,74.47750080614759
20966,26.288694235650187,51.92885838586498,111.94978501338511,87.28984310794866,174.66432374284133,80.34361126823536,ACTIVE,True,26.075707749564188,47.111108240582276,121.87896437318346,96.25737584412377,173.6095611671741,82.88926253133795
21000,22.14716507274886,46.32550179432925,119.12619636849,92.1500975269759,172.834525545638,91.85065005744939,ACTIVE,True,24.189542659671943,46.15947592516426,119.14711270296911,97.57427720888673,172.0193719964166,94.0155526970571
21033,23.15644548459672,44.59776152751349,113.29398857793093,92.92996870900483,170.17030494811218,103.83884915305758,ACTIVE,True,22.98487640266228,45.88615568807758,118.81400111715573,99.46887353668973,170.25574969478214,108.24176007150245
21066,21.259592360396088,40.65105847813018,129.60566354919962,115.33677909743786,167.41670251308608,124.44956174599591,ACTIVE,True,23.274042499475783,45.72440272165442,118.4282261936331,100.42150157293742,168.56857071494332,123.46445510049139
21100,25.277653717343675,46.82392835055947,117.33060945990083,107.50324745508999,164.63183073335722,143.60690996684468,ACTIVE,True,24.483910676603443,46.1362010601272,119.90108752551588,100.28915196064312,166.68551516123972,137.42027856369265
21133,26.341035726057786,49.491276077151,118.23392384690003,96.29096930353552,165.4714102937465,150.10925974277654,ACTIVE,True,25.4860776854752,46.90486051139028,123.5606232254853,99.65927127117344,165.3603183467368,150.23622654103178
21166,27.74862707014422,49.62319554970413,125.86719842253234,92.77559644073797,166.45719247888385,164.0568506562731,ACTIVE,True,26.9381846872131,48.964569303106416,124.66580764826273,96.62709268674143,164.41562125086745,160.07435903036867
21200,28.290077558048903,50.05125945678213,127.31905837839497,88.35262896360076,164.7911408291688,166.6826209278665,ACTIVE,True,27.6774929548642,50.40305852885726,126.30968072783892,93.06682032628214,164.28484223088947,166.56942143872584
21233,27.220262685043245,50.271875614473636,127.78016128088164,89.25616501640319,163.5256890920153,166.5302747304891,ACTIVE,True,27.915980380145342,51.21215800305079,126.77234358187155,88.59723470677152,164.9063388224103,169.6866235157538
21266,27.875207636873007,52.480824808289334,129.96265735432624,88.93684107008306,163.50288403689478,172.13408003630968,ACTIVE,True,27.661451154126198,50.52318377883271,127.00410810452513,88.07112973289145,165.95835828929685,171.8176377982636
21300,27.898421789981896,51.017745233083694,124.73898751613044,88.82219209855317,165.08174597509694,172.77759566406831,ACTIVE,True,27.670201581528406,49.94709612053968,125.79637915435606,88.16678933761901,166.91277792920835,173.62891524462805
21333,26.351205244172128,48.95755533835332,125.95563060765664,88.8020072014999,167.24997564276035,171.4374512371605,ACTIVE,True,27.145277996718626,49.800282737615106,124.4181891204232,87.85287512350703,166.7350071323073,173.19664838706035
21366,26.030344995154756,49.025074130510724,123.58377241548202,87.19984665254556,166.6463632765825,172.9523121586225,ACTIVE,True,26.452274655396327,50.387913548446846,124.32232264825558,87.41140222882561,164.39138631572405,171.3606396392571
21400,28.307316381583696,49.77923994602559,114.92655149443834,86.17896263827909,162.6693125909501,173.46435275667477,ACTIVE,True,25.643238283248866,52.59462658235418,123.87228046669807,85.0491766953538,158.82203225548807,168.6968141153754
21433,26.735093050958515,52.349473010989996,128.32947836301997,83.5041130020253,154.2377668938318,167.02859771806735,ACTIVE,True,25.428057696605492,53.313515353659206,124.37311006251758,82.4354963942181,146.05386632945195,165.491879459012
